N,coverage,match_level,ethnicity,model_variant
19116440.753856998,1.0,8of8,Chinese,cross_ethnic
20490746.89815846,1.0,8of8,Chinese,cross_ethnic
21963853.72416547,1.0,8of8,Chinese,cross_ethnic
23542864.143224154,1.0,8of8,Chinese,cross_ethnic
25235391.70434766,1.0,8of8,Chinese,cross_ethnic
27049597.304631315,1.0,8of8,Chinese,cross_ethnic
28994228.538828753,1.0,8of8,Chinese,cross_ethnic
31078661.877820138,1.0,8of8,Chinese,cross_ethnic
33312947.879346702,1.0,8of8,Chinese,cross_ethnic
35707859.64900462,1.0,8of8,Chinese,cross_ethnic
38274944.785163075,1.0,8of8,Chinese,cross_ethnic
41026581.0582719,1.0,8of8,Chinese,cross_ethnic
43976036.09302721,1.0,8of8,Chinese,cross_ethnic
47137531.34116719,1.0,8of8,Chinese,cross_ethnic
50526310.6533568,1.0,8of8,Chinese,cross_ethnic
54158713.78079465,1.0,8of8,Chinese,cross_ethnic
58052255.160948955,1.0,8of8,Chinese,cross_ethnic
62225708.36730231,1.0,8of8,Chinese,cross_ethnic
66699196.63030115,1.0,8of8,Chinese,cross_ethnic
71494289.86597577,1.0,8of8,Chinese,cross_ethnic
76634108.68007447,1.0,8of8,Chinese,cross_ethnic
82143435.84919421,1.0,8of8,Chinese,cross_ethnic
88048835.81643465,1.0,8of8,Chinese,cross_ethnic
94378782.77775371,1.0,8of8,Chinese,cross_ethnic
101163797.9766207,1.0,8of8,Chinese,cross_ethnic
108436596.86896087,1.0,8of8,Chinese,cross_ethnic
116232246.86798495,1.0,8of8,Chinese,cross_ethnic
124588336.42950082,1.0,8of8,Chinese,cross_ethnic
133545156.29298975,1.0,8of8,Chinese,cross_ethnic
143145893.75234815,1.0,8of8,Chinese,cross_ethnic
153436840.89300132,1.0,8of8,Chinese,cross_ethnic
164467617.79946628,1.0,8of8,Chinese,cross_ethnic
176291411.80959442,1.0,8of8,Chinese,cross_ethnic
188965233.96912038,1.0,8of8,Chinese,cross_ethnic
202550193.92306665,1.0,8of8,Chinese,cross_ethnic
217111794.56945008,1.0,8of8,Chinese,cross_ethnic
232720247.8960412,1.0,8of8,Chinese,cross_ethnic
249450813.52303165,1.0,8of8,Chinese,cross_ethnic
267384161.5839944,1.0,8of8,Chinese,cross_ethnic
286606761.69482446,1.0,8of8,Chinese,cross_ethnic
307211299.8861747,1.0,8of8,Chinese,cross_ethnic
329297125.5097148,1.0,8of8,Chinese,cross_ethnic
352970730.27306575,1.0,8of8,Chinese,cross_ethnic
378346261.7131933,1.0,8of8,Chinese,cross_ethnic
405546073.5840828,1.0,8of8,Chinese,cross_ethnic
434701315.8125017,1.0,8of8,Chinese,cross_ethnic
465952566.86646676,1.0,8of8,Chinese,cross_ethnic
499450511.585514,1.0,8of8,Chinese,cross_ethnic
535356667.7410719,1.0,8of8,Chinese,cross_ethnic
573844164.8302405,1.0,8of8,Chinese,cross_ethnic
615098578.8580505,1.0,8of8,Chinese,cross_ethnic
659318827.1333542,1.0,8of8,Chinese,cross_ethnic
706718127.3927476,1.0,8of8,Chinese,cross_ethnic
757525025.8771889,1.0,8of8,Chinese,cross_ethnic
811984499.3184009,1.0,8of8,Chinese,cross_ethnic
870359136.1485183,1.0,8of8,Chinese,cross_ethnic
932930402.6284696,1.0,8of8,Chinese,cross_ethnic
1000000000.0,1.0,8of8,Chinese,cross_ethnic
1000.0,0.4222086283324631,8of8,Malay,same_ethnicity
1071.8913192051275,0.4352449127454555,8of8,Malay,same_ethnicity
1148.9510001873086,0.44837603248006225,8of8,Malay,same_ethnicity
1231.550603292826,0.4615929514095015,8of8,Malay,same_ethnicity
1320.088400831418,0.47488559976214584,8of8,Malay,same_ethnicity
1414.991297434576,0.48824278715715047,8of8,Malay,same_ethnicity
1516.7168884709226,0.5016521627417365,8of8,Malay,same_ethnicity
1625.7556664437934,0.5151002240326775,8of8,Malay,same_ethnicity
1742.6333860096508,0.5285723731723995,8of8,Malay,same_ethnicity
1867.9135990207828,0.5420530165324461,8of8,Malay,same_ethnicity
2002.2003718155845,0.5555257011479797,8of8,Malay,same_ethnicity
2146.1411978584038,0.568973279572665,8of8,Malay,same_ethnicity
2300.430119772917,0.5823780936044771,8of8,Malay,same_ethnicity
2465.811075822604,0.5957221670774231,8of8,Malay,same_ethnicity
2643.0814869741057,0.6089873985559358,8of8,Malay,same_ethnicity
2833.096101839324,0.6221557461914446,8of8,Malay,same_ethnicity
3036.771118035457,0.6352093989733671,8of8,Malay,same_ethnicity
3255.0885998350564,0.648130930829175,8of8,Malay,same_ethnicity
3489.1012134067737,0.6609034361908266,8of8,Malay,same_ethnicity
3739.937302478798,0.6735106474865308,8of8,Malay,same_ethnicity
4008.8063288984645,0.6859370363635978,8of8,Malay,same_ethnicity
4297.00470432084,0.6981679012272727,8of8,Malay,same_ethnicity
4605.922041145103,0.7101894439107257,8of8,Malay,same_ethnicity
4937.047852839004,0.721988838057826,8of8,Malay,same_ethnicity
5291.978735958442,0.7335542912225688,8of8,Malay,same_ethnicity
5672.426068491977,0.744875101892389,8of8,Malay,same_ethnicity
6080.224261649421,0.7559417117376467,8of8,Malay,same_ethnicity
6517.339604882421,0.766745752464103,8of8,Malay,same_ethnicity
6985.879746785249,0.7772800857671887,8of8,Malay,same_ethnicity
